Text,target
"I know it's not as good as old-fashioned, unsweetened oatmeal in terms of health value, but this is an excellent instant oatmeal that is not as sweet as regular oatmeals and has no bad additives, but my kids (who are sweet-aholics) LOVE it. I only wish we could buy it in a bulk can or bag so that we didn't have to waste so much packaging tearing several packets open every morning. It's our main breakfast food now.",0.0
"When I was a kid I ate slim jims all the time.<br /><br />I am glad that they still taste the same.<br />Unfortunately, nowadays they like to change and mess with too many of the things that we grew up with and loved as children.<br /><br />Here's what I used to do (and still do): I get the end real wet until the skin gets to the point that you can slough it off without breaking it. I eat the skin and then I slowly chomp the stick until it's all gone. Then I grab another and do it all over again!<br /><br />And I don't care how many of these you'll try to eat in a week -- a box of 100 is guaranteed to last a long time! This is a good buy!<br /><br />I recommend the good ol' slim jim!",1.0
I CAN NOT RATE A PURCHASE THAT I NEVER RECEIVED AS I FIND IT HARD TO WRITE A REVIEW FOR.,0.0
"The tea is sweet and has a strong apple flavor. Interestingly enough, I have never liked apple juice or apple cider, but I love this apple tea. The flavor of apple isnt quite as acidic, and the sweetness of the apple is showcased in this tea.<br />I suggest getting a packaged deal with the cups because they are so cute!",1.0
"I have tried the Uttappam mix from MTR. I loved that product. So, I bought this, expecting same quality and taste. But I did like this at all. The taste is off, does not taste like Dosa. I recommend MTR Uttappam mix instead.",0.0
"I first received a bottle of this as a sample and fell in love with it.  The flavor is amazing and it adds a little extra zing to a dish or dressing.  I like to add a few drops to the top of a split fresh fig, then top with goat cheese and wrap in prosciutto and grill for just a few moments.  I was out of the pomegranate balsamic vinegar and just used a regular balsamic...this dish just wasn't the same.  Great for many applications.",1.0
"My 3.5 yr old daughter with Autism loves these! She is on a special gluten-free, casein-free and soy-free diet and these are a wonderful snack for her.",1.0
Great way to get your child to eat veggies without them knowing it!  Easy to take anywhere and they are a family favorite.  Great snack!,0.0
Too much sugar almost nullifying the taste of tea or any other spices. Is there a way to take off the sugar? :-),0.0
"I've tried a lot of coffees, and this is one of my absolute favs.  Real quality coffee made in Italy where they only know how to do things the right way.",1.0
"Bought this because I read a review about Spry gum being made in China.  Wouldn't have bought this if I knew that this product was made in China also.  Its' hard to trust imported products that are consumables, when there has been so much written about contamination and imported products from China, and the fact that our government gave China MFN status for importing products to the U.S. as well.(And people wonder where the US jobs went ? and why the government is heavily indebt and corporations are not paying taxes on importing many products? ...?)",0.0
My Morkie had this ball for exactly 5 minutes and tore the rubber!  I am very disappointed because the concept is exactly what she needs!!,0.0
"Stash products such as jasmine tea are by far the best availble.<br />They com in a very good bag, so it will not loose aroma.<br />I have tried many others but prefer Stash tea<br />Hans Vogt",1.0
I can't believe this is getting some good reviews.  This stuff is horrible.  It is the worst tasting sugar substitute I have ever tasted.  It has a terrible aftertaste.  I wouldn't was my money on it again.  GROSS,0.0
This coffee tastes as good or better than most coffees costing twice as much.  This coffee is actually  so strong that you need only 3/4 of the usually amount to make a great cup of java.,1.0
"The ingredients read this as a healthy treat, and my dog does really enjoy them, but oh wow, these things smell horrible!  Absolutely horrible, and I like fish! I tried to tolerate it, but it really turns my stomach.  The smell sticks to your fingers too, I have to wash my hands after giving my dog just one of these because the smell is still so offensive.  Yuck.  I'm gonna give the chickens ones a try, but the salmon is going back.",0.0
This waffle mix is so tasteless.  I'm shocked to hear this is the brand that is sold in some hotels. I would not recommend it to anybody.,0.0
"this product performed well as far as growing fast; within a week. the product with a lush grass that died soon after it reached peak height. I had even tried to cut it, which was an attempt to curve the final flowering stage of the grass, yet this did not work and only lengthened it by a week.",0.0
"I have to give a thumbs up on these belly flops. I did order two bags at once hoping to get a more varied mixture of flavors, but both of my bags were pretty much identical, containing probably eight flavors in all, mostly dark purple ones, which was fine.  If you aren't too particular, this is a bargain. I will buy them again.",1.0
"I have tried many OOlong teas and this is by far the best.  It has a wonderfully light coconut, mango flavor.  The two flavors blend well together, neither one overpowering the other.  I will definitely buy again.",1.0
"I can only add three things to what others have already said - the aroma of this rice mix will fill your home and you will love it.  Comparied to plain brown rice that I buy at the store (Mahatma) this mix has three times the fiber per serving.  And lastly the cooking directions on my bag differ slightly from the directions here at Amazon - the bag does not say to rinse first (so I don't), and the bag says to cover AFTER you have brought to a boil and reduced the heat.  Other than these comments I can only agree whole-heartedly with the first five reviews, that this totally wholesome food item is scrumpdiddlyumscious.",1.0
"Great taste and does not have the weird chalky after taste that other hot cocoa k-cups have.  I've tasted several and this by far is the better one, but I have to say anything larger than 8oz tastes a bit watered down.  Will definitely purchase more, but at the rate my family downs these, we are probably going to stick to the powdered hot cocoa to be more cost effective.",0.0
This is the best hot chocolate my husband and I have ever had.  The extra money spent compared to other hot chocolates is totally worth it.  You will not be disappointed with this delicious chocolaty treat.,1.0
This would have been OK or SO-SO if they had used regular pasta. I'm feel like the other reviewers that the broccoli was more of a dust than chunks. This also needs some meat like tuna or ground turkey. I would encourage shoppers to try the other velveeta skillets because they are really good. However this broccoli one was a total bomb.,0.0
"The cookies are, of course, wonderful. The price was very good through Amazon and so the thundering hordes were feed and happy. Much easier than going to the store and buying other things I didn't need.",0.0
"The bags are great- easy to use and biodegradable, which is awesome. They're long enough to easily tie when you've finished, and they're pretty! I just wish there were more bags in a roll. I feel like I am always running out.",0.0
The tea tastes great and the price is right.  It has a delightful smell<br />when the envelope is opened and when the tea is brewed.  Green tea has<br />health benefits but the green chai is much more fun to drink than most<br />green teas.,1.0
"I was suppose to be able to PICK which kind of tea that I wanted and it was not offered to me.  I did receive 2 boxes of Red Rose Mountain Tea for $16.88 including shipping and handling.  I wanted the Red Rose Orange Pekoe and Pekoe Cut Black Tea Bags.  Well since this is what I'm suppose to give a review on, I can't because I wasn't sent this kind.  The ones I received, I don't care for; but for $16.88 they will be used.  It would have been nice to get what I ordered.<br /><br />Thanks,<br /><br />Betty Jean King<br /><br />318 Planett Street<br /><br />LaPorte, IN  46350",0.0
"I bought these and another brand and although the others are good, these are much better. The flavor is terrific, the cookies must contain real butter to taste this good. We will be buying more.",1.0
"I have a Keurig and use the Emeril cups for my morning has-to-be-strong coffee.  I know many people feel that the other K-cups taste a bit watered down, but these do not!  I often drink my morning cup on the smallest brew size and then work my way up to bigger cups throughout the day as I need less caffeine.  Also, the Emeril's are great with the travel mug setting because they are strong enough that even with all that water it still taste's good.  I use a lot of creamer/splenda though so my taste buds are slightly biased.<br /><br />My only complaint is that the shipping and delivery of this from Amazon took way longer than I expected.  If you need coffee fast - this may not be the way to go, but if you can plan in advance the prices are worth it to order at Amazon (though the absolute best deal is a box of 80 K Cups at BJs).",0.0
"I was first turned on to these wonderful candies when I found them on clearance in a supermarket. After trying them and finding out just how wonderful they are, I went back and bought all the rest. With a 66% fruit content and everything else being acceptable i deemed them my new source of snacking sugars. (i have quite a sweet tooth)<br /> They aren't too chewy where they stick in your teeth and they are dry enough on the outside (the flavorless Carnauba wax coating) where they don't get messy to handle, even on hot humid days.<br />  So if you are reading this to see if it's something you would like to try..<br />add them to your Cart. They are Delish!  ...before i buy them all up.",1.0
"I tried a sample of this at Costco today and was so thrilled at the results. I had been running errands all day and long overdue to eat. My stomach was starting to grumble and I had some extremely painful hunger pains starting. After I took the sample I headed to the check out and finished my shopping trip. By the time I got home the hunger was gone. I had forgotten all about it. In fact it was so effective, nothing sounded good and I had to force myself to eat something. That level of hunger and craving control lasted all day. I had great energy and my mood seemed lifted. Needless to say I went back before they closed and bought a bottle. So far, this stuff is awesome and I'll continue to use it as long as it works. I have been battling the last 10-15 pounds for years! All because I have uncontrollable cravings. I work out and they get even worse. This is my answer :)",1.0
"wonderful treat!! nice and soft with a very natural smell. my chihuahua is a very picky eater and only wants expensive treats like chicken jerky, but he really enjoyed his ""bacon jerky stix"". the stix's are great size he was able to eat the treat with out any help and of course run with it if he thought i was trying to get it =]. FYI: i find they will get a slight bit hard if not placed in a closed container after opening.",0.0
"I bought this soup this evening thinking it was a good product, 100% natural ingredients, etc  When I opened the can, I found it like dark pink slime, and it oozed out of the can into the pot.  It's super sweet, too.<br /><br />The soup I bought is in a slightly different can that says ""Now Even Better!""<br /><br />Ick.  Stay away unless you like dessert soup.",0.0
"I absolutely love junk red licorice, so I thought that I would try the Newman's Own Organics Pomegranate Licorice Twists since they would probably be a much healthier treat.  The initial taste was okay, yet not quite right... they had a kind of weird wheat flavor and heavier texture, which is not the kind of thing you want to taste when you're thinking red licorice.  But it was the after-taste that left me thinking ""yuck!""  It was just plain strange, almost minty, but again with a grain flavor.  I could not put my finger on what the flavor was, but then after looking at the ingredients list, it made sense: the number one ingredient is wheat!  Now this is much healthier than regular red vines that consist of mainly corn syrup, but I would not ever eat these!  Now, I should mention that all the rest of my family tried them too, some who love sweets and some that do not, and they all thought they tasted fine.  So I guess if you are looking for something sweet to munch on that is a little bit healthier give them a try, but don't think that they will taste like red vines.",0.0
These are very good. I tried half the flavors the first day they came. Googly grape is my favorite. My kids love them. My bag featured 8 flavors listed below evenly. Another post I saw had four additional flavors that my bag did not have. Their review is two years old so assuming they discontinued some. As of August 2011 below seems to be what they are putting in the bags.<br /><br />Tart Sour Apple<br />Googly Grape<br />Mango Tango<br />Strawberry Smash<br />Wet-face Watermelon<br />Pomegranate Pucker<br />Very Very Cherry<br />Tooberry Blueberry,1.0
"Great place for beginners to start. Has all the necessities. And great quality. Not flimsy like other kits out there, longer lasting products.",0.0
"I'm a 60+ male who never outgrew his love of animal crackers.  Problem was that my favorites contained trans fat that I (nor anyone else, for that matter) don't need.  I found these, and they are a great alternative - sort of a grown-up's animal cracker.  One 12 box case is a three month supply, and the price is well under what I find them for in the supermarket, on those rare occasions when I can find them.  If they ever get the salt down, I'll give them 5 stars.",0.0
Tried one box.  Turned out terrible.  It stuck together into one big clump.  Tried another box. This time I put some oil in the water with hopes that it would keep it seperate.  Didn't work.  If anyone has tried this and knows how please let me know.,0.0
"We like Libby's vegetables, and since this case of 14.75 ounce cans ($12.80 as of the day of purchase) was shipped free (for orders over $25) via Amazon's Supersaver shipping, it was a good deal.<br /><br />I love that the ingredients are simple - Corn, water, sugar, corn starch and salt - and that the corn is grown and packed in the USA.  The cans are large enough to make a cornbread/egg/cheese casserole for our big family.  I also add it to regular cornbread because it makes it moist, delicious and less crumbly.<br /><br />Although we don't eat large amounts of creamed corn, the cans will last for several years.  That combined with the lack of preservatives makes Libby's Cream Style Corn a great addition to my pantry.",0.0
"These are terrific udon noodles.  I was afraid to try them since others we've tried were flat, didn't cook well, or were starchy, but these had a terrific flavor and were easy to make and were nice and thick.",0.0
"I LOVE, LOVE, LOVE shelf stable milk.  Whoever made it so that milk could taste good and not have to be refrigerated is my personal hero.  And I love chocolate milk.  But the Horizon Organic Chocolate milk doesn't tast good to me.  The regular milk is great, and even the vanilla is OK, but the chocolate just doens't taste good to me.<br /><br />As far as the price goes, $[...] is outrageous when Costco carries the chocolate variety at like $[...] (or less).  Whole Foods has a great price, too, but the closest one to us is like 100 miles away.",0.0
"The product came quickly, one was great, but one of the boxes was dry and at the end of the pull date.<br />Thanks<br />Mike",1.0
They have the picture of the sour berry so I bought a pack of 8 because they are my favorite and then they sent me the strawberry ones.  I will never purchase these again through amazon.com because what I order and what they sent me were completely different.  So I wasted $23.00 on the sours I don't like!!,0.0
"Unfortunately, my cats are not fans of the sardine and mackerel pack. The sardine & mackerel has actual chunks of fish, but it seems the cats prefer the flaked tuna and the tuna and whitefish. Amazon sells a tuna-only version of this item, so I decided to stick to what my cats like and keep the tuna-only dinner.<br /><br />The price is comparable to what you will find at your local Wal-Mart. With the added convenience of home delivery with Subscribe and Save, this is a good deal if your cats like the sardine/mackerel dinner.",0.0
"The dark roast is my favorite Senseo coffee!  The price has gone up in the local grocery stores, so buying it online from Amazon has actually been cheaper.  You just can't beat that.",1.0
Yo-<br /><br />Nowhere in the description does it state how much ham you are getting - well - it's SIX OUNCES which comes out to $63.73 PER POUND - plus shipping!!!<br /><br />The one pound for $28 plus $20 shipping is the better (but still NOT good) buy.,0.0
"This is the best Chai Tea available! So much better than spending WAY too much money on mediocre chai tea at a Starbucks, etc. And you can enjoy a cup any time of the day! Have gotten lots of people hooked on it and even have ""Tea time"" at work! Enjoy!",1.0
"...I will drink this if all other coffee options are exhausted. The coffee has a vanilla/coconut smell but after a sip or two, I can't drink it. Would not purchase again and I'm having trouble even giving it away. I expected more from Wolfgang Puck.",0.0
"I am dissapointed!! When I bought this product I thought I was buying the real Acai Tea. But when I read ingredients it occured that Acai is the only one of the ingredients from a lot of others. So I blamed myself because I had to read those ingredients before I bought this Tea. I was fooled because the tea is named as ""Acai Tea"" so I thought it really was Acai. I reccomend everybody to read ingredients carefully before buying the product.",0.0
"Overall we are liking this product. The manual is horrible so there's definitely some trial and error and thinking you need to do to figure it out. Also, when pureeing the knob can be difficult to hold (not looking for it to lock, just to be easier to hold to the right).",0.0
"My dad always used to eat the long packaged raisin cookies.  They disappeared from the grocery stores sometime in the 1980's.  When I saw this product, I just had to order it!  We have since eaten all of them!  I can't say they are exactly like the ones I remember, but they are pretty close!!  I would recommend this product, for sure!",1.0
"I was happy to see the list of ingredients here listing the peas and broccoli before the pears, thinking that as in package ingredients the larger ingredients are listed first. But after ordering I see on the package ingredient list that, yes, pears are the majority of the ingredients. Common but misleading the way this prodcut description was written.",0.0
I ordered these after my husband found them on amazon.com. My only issue was that they were melted when they arrived. I don't know why they were sent from another state when I live less than an hour from 2 facilities in Phoenix. I had to keep them in the fridge and even then the caramel had come out of the center making them a bit messy to eat. I would suggest that amazon try a little harder to have a product like chocolate come from a facility closer to the buyers home.,0.0
"I prefer drinking black or white tea most of the time, but now and again, an herbal tea really hits the spot. This is a great assortment of flavors - all are tasty (although the peppermint and ginger are the best!) so you don't get tired of the same old thing. Good value when purchased under the subscribe and save option.<br /><br />The flavor for some, such as the lemon and orange, are a bit on the weak side for my taste, but if you let it steep extra long, the flavor comes through. The lemon is also good in combination with a mild black tea.",1.0
Love Love Love this stuff! Perfect in protein shakes! If you are in love with peanut butter but not the calories this is the product for you. I love to add a scoop in my protein shakes.  It makes the shake creamy and taste JUST LIKE a big scoop of peanut butter.,1.0
"It's the same great tea you can buy in tin cans, but in bulk package. I buy these bags to refill the tin cans.",1.0
"I bought these beans to experiment tofu making. They are okay and will make nice tofu but the taste and quality of beans could be better. I only used these to experiment and yes I did eat the tofu but I used higher quality beans for guests and friends' tofu. Also - can not tell if this is GMO or non-GMO - package does not say, which I think means it is GMO, which could have harmful effects to your health. I won't buy again since I don't know if it is GMO or not.",0.0
My cats beg for this food.  My only caution is to open with scissors or you will have chicken juice all over your hands and shirt!,1.0
This bar is good. It tastes like eating a banana mixed in with some nuts. I like that it doesn't have any sugar added and it just uses the natural sugars from the banana to flavor the bar.,0.0
"I have been feeding this to my son every night since he was 6 months old, and he is now 19 months and still eats it.  We stir in some kids fish oil for extra DHA, he eats it right up.  This product has unbelievable health benefits, tons of iron, and is organic.  What more can you ask for?  Multi-grain cereal will not be to every babies taste, but my son sure loves it!",1.0
"I have loved this product since the 1970s, when you could get it in individual packets.  If you believe you still can buy Good Seasons Italian in packets and this is the same product, you are about to find out why the restaurants' Italian tastes so much better than when you buy a packet and make it at home.  Some time in the 1980s Good Seasons decided to ""improve"" their single packets of Good Seasons Italian by reworking the recipe (kind of like ""New Coke"" changed the flavor in order to utilize high fructose corn syrup instead of sugar) while the company allowed these 7.6 ounce restaurant ""Food Service"" packages that each make a gallon of salad dressing to remain the old recipe.  Even if you only want to make a single bottle rather than a gallon, no problem---buy this giant envelope, then every time you make a 16-oz Good Seasons decanter with the vinegar, water, and oil markings on the side, just measure out one tablespoon (1Tbsp) of the powder from your 7.6 oz envelope and it equals the single pack contents in the older, better flavored recipe packets! As an added benefit, it costs less than purchasing all those little packets.  Purchasing from Amazon made it an even bigger benefit for me, as for years I was required to buy a carton of a dozen at a time from the local food service supplier, which entailed a big financial outlay and driving 25 miles to the warehouse.  I love going to my computer and purchasing just three envelopes at a time---even better, getting  two units totaling six envelopes meant I didn't have to pay posstage, so it was even a better buy than when I picked up a carton at our local food service warehouse!",1.0
"Seriously the 1st ingredient is chicken byproduct, the second ingredient is brewers yeast & it also has beets. I'd rather give my dog cornflakes with chicken stock. It would probably be healthier. The only Intimidating thing about this food is the ingredient list.",0.0
I like the rum cake but must agree with the first reviewer. This cake lacked that certain something to make it great. A little overpriced for the amount and the quality received.,0.0
"Great product and tastes great. Almost like sweetarts, but healthier. It does give you a relaxed feeling about 30 mins after taking. I advise taking it 1 hour prior to relax time or bed time. It will help relax you. Also, helps with bowel movements, which suprised me.  Great product and worth the purchase.",1.0
"It was going great (really great) until we hit the first Hausbrandt pod. Watery, light and tasteless. All the Hausbrandt pods are the same. I wish PodMerchant would take this out of the collection.<br /><br />The rest of the collection is fantastic. If you are looking to sample a variety of coffee flavors before deciding to mass order the ones you like, this sampler collection is ideal. We have no favorite brands, just what suits us best for the occasion. In general, the darker wrappers seem to be the richer, heavier flavors and the lighter wrappers were lighter. That said, there are many exceptions to the rule. We liked to be surprised.<br /><br />Highly recommend this collection, but only if PodMerchant will be kind enough to remove the HausBrandts. Atleast 10 pods were of this brand.",0.0
"My first impression on this particular drink when I first tasted it was that it wasn't bad, but I am not really a big watermelon fan and therefore it didn't appeal to me as much as some of the other Switch drinks have. Like the other Switch drinks I have tasted, this drink did not have the lingering carbonated fizz that your typical sodas have, and a very pleasant surprise was the fact that I didn't get any disgusting soda burps after drinking it. You know the kind I mean, when you burp and you could swear that you just swallowed a week old dead skunk tail first. I also didn't get any real aftertaste when drinking it either.<br /><br />Now coming in at 8.3 ounces, the calories in this drink are reported at 140 calories per can. By comparison, a 12 ounce can of Pepsi comes in at 150 calories per can. So, on the calorie front I wouldn't say that there is much of a difference between this drink and Pepsi, although if you do the math, this drink would actually have more calories than Pepsi if you compared them in equal amounts. However, if you look at the list of ingredients in both, you can see where this product is far better for you than your traditional sodas, although obviously not as good for you as drinking an actual 100% pure fruit or vegetable juice.<br /><br />To put in plainly and succinctly, if you like the taste of watermelon then this is a fairly good tasting beverage and is definitely one that you should consider drinking over the more traditional sodas that are currently available. However, in my opinion, the one primary detractor to this is the size of the can compared to the price.<br /><br />The one thing that I had not quite decided on whether it is a negative or a positive is the size of the can, which as I stated earlier comes in at 8.3 ounces compared to your traditional cans of soda that come in at 12 ounces. In addition to the size of the can, there is also the consideration of price, coming in at roughly $1.00 per can which is considerably more expensive than your average can of soda. Therefore, when you take the size of the product combined with the price, I would have to say that it is a definite negative and that combined with the fact that I am not a big fan of watermelon, would probably keep me from purchasing this product.<br /><br />Shawn Kovacich<br />Creator of numerous books and DVD's.",0.0
"I wish I had bought these from another provider, because now, looking back, I see that others posted the same thing I did. These treats were not at all what I expected. Biscotti, to me, brings to mind the kind a human would get in a grocery store. These are the tiniest bits of crumbs I have ever seen! I expected to be able to use these as training treats for my 58-lb English bulldog...he leaves crumbs bigger than this behind when he eats a biscuit! These are too small, also for my 20lb French bulldogs! The dogs seem to love them, but just be aware of the size of the individual pieces. I am posting a picture as well.",0.0
I was really excited about this because I've had to stop drinking coffee because of IBS and other digestive sensitivity. I really was surprised how much it really taste like coffee! However...a few hours later my stomach bloated up and hurt for a few hrs. I read the label and saw that barley was the culprit. All in all its a great coffee alternative...but not for people with extreme gluten sensitivity.,0.0
"These Supreme Healthy Max hip and joint dog treats are very small, but I  cut them in half for our two yorkies. Then I put them in a little tin bowl to harden a bit and leave them sitting on our counter. Our dogs absolutely love them. They will do anything to get them. I also buy the weight management ones and the ones for the skin and coat, and do the same thing. They are good for them and they are made in the USA! With real meat and fish, no worry about contents they are good. Your dogs will love them.",1.0
I bought this exact product previously for under $22 and now it is nearly $54.  What happened?  The natural and the mango didn't sky rocket.  Was is a successful product and now they plan to take advantage of their customers?  I can do without it at that price.,0.0
"I was excited about my high protein pretzels but when i opened and tasted it, it tasted burned. I inspected the rest of the bags in the package and they all look dark brown. I don't know if i just received a bad batch as i also ordered the spelt pretzels from Vitacost ( lower priced; not like here where the price suddenly got jacked up after being featured in Yahoo from $30 to $49!) and it tasted fine, no burnt taste.<br /><br />I am trying to return the package as i don't know what to do with 12 bags of burnt pretzels. But you can only return unopened one ( i already opened one bag) and within 7 days. After paying for the shipping fees and half refund, if ever they accepted the item for refund, its not worth the effort.<br /><br />So if you are still considering buying the Hi-Protein Pretzel, buy at your own risk.",0.0
"I like all kinds of snack foods and potato chips. The regular kind, kettle cooked, and the ""modified"" potato snacks such as Munchos (my favorite) Pringles, Lay's Baked, etc.<br /><br />But not these. They have almost a styrofoam consistency...so they aren't really crisp and snappy, just hard. Like stale styrofoam. Now, I could learn to live with the texture, but the flavor is odd, too. . Almost like an unnatural type of flavor. My husband doesn't even usually notice or comment on flavors in snack foods(just sorta eats,) but he said ""I don't like these, they taste funny. Don't buy these again."" My 12 year old kids wouldn't even eat them. Maybe the ones with flavoring (like BBQ) cover it up, but not with the plain.",0.0
"I'm a huge fan of Crystal Light.  I always have a pitcher full in the fridge and a packet in my purse for my water bottle.  I was so excited to try this new flavor but unfortunately for me... this one is a fail.  The flavor smells alright but the flavor tastes fake, for lack of a better work.  Initally, when you take the first drink it reminds me of a jolly rancher.  The flavor is very strong.  Before I even swallowed the first sip I was overwhelmed with the thoughts of a fake almost plastic taste.  The aftertaste is just awful.  I unfortunately don't have anything positive to say about this flavor and am absolutely sure that I won't be purchasing this flavor.... ever.",0.0
My neice was visiting from California and tried some pineapple licorice ( not available in Calif. ). She absolutely LOVED it ! I sent her the 12 6 oz. packages for her birthday and now I am the greatest auntie on earth !,1.0
"I love snowcones. Year 'round. Even more than ice cream, if that's possible. Hawaiian Shaved Ice is my favorite brand of snowcone syrup. That's why I'm a repeat customer with them. They have a great selection of flavors. I have my favorites, of course, but I haven't found a bad one in the bunch. The classics are all here, along with some fun wacky flavors, as well. The concentration of the syrup and the nuances of flavoring are just right. I use a little snowcone machine that gets the ice to the proper consistency, put it in an ice ice cream cup, and then with the Hawaiian brand syrup it's as good as they have at the amusement park. If I have any little complaint, it's merely that the last bottle I ordered didn't have the little smiley face sun character on the label anymore. I say ""bring him back!""",1.0
"I was looking for a fun way to get the B vitamins so decided to try these out. Glad I did, they're delicious! All natural ingredients and real honey! Highly recamend to anyone who likes the taste of real honey.",1.0
"I ordered the 50's Gift Basket for my parents.  I ordered it a couple of weeks before Christmas and the package did arrive.  However, when I asked my Mom how she liked it, she told me that there were a few items missing.  The packing slip had listed what all should be in there, and the following were NOT there: charms assorted squares,smoothie peanut butter cup, cherry mash, chocolate cigarettes, walnettos.<br /><br />I sent an email to Hometown Favorites on 12/17/07 telling them that these items were missing and requested they satisfy my order.  As of today, 1/2/08 I have not heard back from them.<br /><br />Needless to say, I will NOT purchase anything further from their company...and would suggest you do the same!",0.0
"We have been buying Senseo Dark Roast for years.  Lately the quality has been varying - in batchA599269100 with a date of 11-24-12 - the resulting cups vary from great to watery.  Having used the Senseo for so many years, we can recognize when the coffee is going to be weak by the color of the flow.  The color varies from very light to dark in the middle of the process.  With the above mentioned batch the majority of the outputs has been light tan throughtout the run.<br /><br />This has happened once before.  We maintain our Senseo so the quality is not affected by the condition of the Senseo Unit.  Since I also have another Senseo at work, I took the pods to work to test.  Same result - watery coffee.<br /><br />I just bought 18 packages of dark roast if I continue to see watery coffee, then I guess its time to change from Senseo into another process.",0.0
"This is puzzling, since the pudding by Thankyou is currently not available, because I did receive it via Amazon about two weeks ago.<br />  Well, it would have been terrific to give this product lots of stars and kind words.  For several reasons, i can't praise this product except to say the label is very pretty, the can has a ring that holds well when you open the can, and the manufacturers use real sugar, not some corn-chemical sweetener.<br />I did open a can of this; the product is pale, liquid, and uses tiny bits of tapioca.  No eggs,although eggs are traditional with tapioca pudding.  If it's used again at our house, (bought a six-pack of this) some kind of protein powder to perk this up will be needed, and how do you keep it from making your stomach burn again?<br /><br />The product is ""a product of its time"",  meaning it is an artificial pudding, very liquid, with artificial colors like tartrazine or yellow number 5, and sunset yellow, or yellow number 6.<br /> So now you know that if you invite friends and family for dinner and some in the group are on the Feingold Diet and are sensitive to and trying to avoid artificial colors and flavors, you cannot serve them this.  Sorry.<br />  In trying to make things easier, looks like  we have made them difficult in other ways.<br />  It might be  really neat if you made your own tapioca pudding rather than using this product, and I'm sorry if that sounds  like a lot work, but  you might enjoy it;  it might take about ten minutes in the microwave, eggs, milk, sugar, tapioca, salt, vanilla.<br /> Recipes with how many and how much are on the internet.<br /> Or it can be made in about twenty minutes uninterrupted using a saucepan on the stove,  Stir  in a figure-8 pattern to avoid scorching, and remove from heat when mixture just comes to a boil.  It thickens as it cools.<br /> As for separating egg yolk from white, for the fancy meringue version of tapioca pudding, it's a skill that gets easier with time.<br /> One may just crack the eggshell and, while not puncturing the yolk at all,hold the yolk in half the shell while the eggwhite slips away by its own weight.  Maybe this skill isn't the same as sinking a three-point shot from way out; nevertheless you might enjoy cooking your own pudding.<br />  Very sorry could not recommend this canned Thankyou product.",0.0
"We have bought these from a variety of sources over the past 2 years.  This bag came and the chicken meatballs seemed to be an odd texture with pink centers and a lot harder than any of the others - we ended up tossing most of the bag.  All in all, our dogs really like these.  We put them in their kongs and it takes a little while for them to get them out.  One of the dogs has figured out if he throws the kong in the air it will bounce and knock the meatball loose.  He gets exercise as well as being entertained for a while. So the 3 stars are for either poor quality control or a bag that sat in storage for way too long.",0.0
"I was super excited to find these on Amazon when I was pregnant and craving cherry flavored candy. Disappointed to see (or taste, rather) that they are really more like cough drops than cherry lifesavers.",0.0
"I have not ordered from Amazon yet, but might have to since I haven't been able to find this lately in my store. This requires no sweetener...I just add a little cinnamon and nutmeg and good to go! You won't be sorry if you buy this.",1.0
"I haven't been taking this product long enough to know how effective it is, but at least I can say it's yummy!",1.0
"These Chips Ahoy cookies are as promised: soft and chocolate-filled.  They are very sweet, and the kids love them.  I'll admit that the adults had seconds, too.<br /><br />No, they aren't as good as homemade.  Or as good as premium cookies.  But if you're looking for any kind of standard packaged cookie, you're probably not looking for gourmet.",0.0
"This formula along with a whole bunch of other ""Organic"" formulas are made by PBM [...]<br />They recently changed their formulation, and have not changed the packaging, so you must watch your cans carefully for the ingredients change. My baby knew the formula was different and refused the new cans, got really gassy too.<br />I've called PBM Organics twice, first time they denied the change of formula. Second time they admitted it.<br /><br />The cans do not say anything like new formula or give you any indication of this. Whey is no longer the first ingredient, and Corn syrup solids is very high on the list.<br /><br />Very shady practices by PBM. Beware.",0.0
Chocolate Crunch and Munch!  It was so good that the folks in my office ask me to order more but the item was sold out.  I found some in stores during the Xmas season but will search the internet and order more.,1.0
"The strong, spicy aroma (clove and cinnamon dominate) makes this flavor my favorite of the black tea offerings.  Could easily pass for potpourri with it's wonderful bouquet. The flavor stands up well to cream and sugar/honey if that's how you take your chai.",1.0
"This product when received became an instant household staple I share with many others.<br /><br />The unsalted ""snack foods"" offered through Amazon can be delivered in case-quantity then set out at social events to introduce others to healthier eating.<br /><br />And one can produce ""dips"" for selection at such social events by simply food-processing ordinary, or, ideally, organic, vegetables, also shipped through Amazon sellers or found locally.<br /><br />Experiment.  That's healthy to do.  Your own body is your own body.  Feed your own body carefully.<br /><br />Clint Williams<br />Oakland, Michigan USA",1.0
